金杨新村 新世纪名苑 3室次卧,新世纪名苑,2000,http://sh.58.com/pinpaigongyu/29550462880822x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/29879467503040x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
浦江 保利茉莉公馆二期 5室主卧,保利茉莉公馆二期,1838,http://sh.58.com/pinpaigongyu/29841194957765x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
浦江 乐乎城市青年社区 1室1厅,浦江,1500,http://sh.58.com/pinpaigongyu/30048872545852x.shtml
川沙 鼎鑫名流苑 3室次卧,鼎鑫名流苑,1600,http://sh.58.com/pinpaigongyu/29658742729415x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
中原 长海一村 1室1厅,长海一村,1800,http://sh.58.com/pinpaigongyu/30015762687916x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-2800,http://sh.58.com/pinpaigongyu/30056397702313x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1500,http://sh.58.com/pinpaigongyu/29838408008906x.shtml
九亭 奥林匹克花园一期 1室1厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/29893792333101x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
金杨新村 新世纪名苑 3室次卧,新世纪名苑,2000,http://sh.58.com/pinpaigongyu/29550462880822x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/29879467503040x.shtml
九亭 索纳特 1室1厅,索纳特,1980,http://sh.58.com/pinpaigongyu/30002944411314x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
九亭 上海九久青年城 1室1厅,上海九久青年城,1980,http://sh.58.com/pinpaigongyu/30037584698425x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30018186782634x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30023577393603x.shtml
金杨新村 黄山新苑 2室次卧,黄山新苑,2000,http://sh.58.com/pinpaigongyu/29882806284618x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
康桥 康桥半岛城中花园 4室主卧,康桥半岛城中花园,1818,http://sh.58.com/pinpaigongyu/29856667761102x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
青客公寓 嘉定新城 青客永盛公寓,嘉定新城,1736-2059,http://sh.58.com/pinpaigongyu/30015227204658x.shtml
杨行 天馨花园 3室主卧,天馨花园,1700,http://sh.58.com/pinpaigongyu/29890611077447x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29960565992745x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
唐镇 C9公寓川沙店 1室1厅,唐镇,1800,http://sh.58.com/pinpaigongyu/29803647497155x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29934451119418x.shtml
松江大学城 保利西子湾 5室主卧,保利西子湾,2000,http://sh.58.com/pinpaigongyu/29883322754095x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
金杨新村 广洋苑 2室次卧,广洋苑,2000,http://sh.58.com/pinpaigongyu/29894665393488x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30025503081421x.shtml
金桥 中大雅苑 1室主卧,中大雅苑,2000,http://sh.58.com/pinpaigongyu/29815704269625x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30034882749371x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29884380035502x.shtml
金桥 柳博小区 2室次卧,柳博小区,2000,http://sh.58.com/pinpaigongyu/29904161912385x.shtml
高境 高境二村 1室1厅,高境二村,1700,http://sh.58.com/pinpaigongyu/29848725304242x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29934451119418x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
颛桥 鑫都城柳岸人家 5室次卧,鑫都城柳岸人家,1664,http://sh.58.com/pinpaigongyu/29840386395566x.shtml
顾村 好日子大家园B区 3室主卧,好日子大家园B区,1600,http://sh.58.com/pinpaigongyu/29957089080006x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
漕河泾 华悦家园 1室0厅,华悦家园,2000,http://sh.58.com/pinpaigongyu/30056089242817x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
七宝 索纳特大酒店公寓 3室主卧,七宝,1760,http://sh.58.com/pinpaigongyu/29992608309825x.shtml
七宝 牡丹新村 3室次卧,牡丹新村,1630,http://sh.58.com/pinpaigongyu/29982268349875x.shtml
九亭 奥林匹克花园一期 1室1厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/30015020561230x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30025503081421x.shtml
金桥 中大雅苑 1室主卧,中大雅苑,2000,http://sh.58.com/pinpaigongyu/29815704269625x.shtml
金桥 证大家园一期 2室主卧,证大家园一期,2000,http://sh.58.com/pinpaigongyu/29815693733320x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29884380035502x.shtml
金桥 柳博小区 2室次卧,柳博小区,2000,http://sh.58.com/pinpaigongyu/29904161912385x.shtml
高境 高境二村 1室1厅,高境二村,1700,http://sh.58.com/pinpaigongyu/29848725304242x.shtml
金桥 中大丽都 3室主卧,中大丽都,1980,http://sh.58.com/pinpaigongyu/29990024111051x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
七宝 索纳特大酒店公寓 3室主卧,七宝,1760,http://sh.58.com/pinpaigongyu/29992608309825x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29911866203723x.shtml
唐镇 金利公寓 3室次卧,唐镇,1736,http://sh.58.com/pinpaigongyu/29841042016967x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29680711245130x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
春申 春申府邸 3室次卧,春申府邸,1980,http://sh.58.com/pinpaigongyu/29868552665802x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29790644826824x.shtml
金杨新村 陆家嘴新景园三期 3室次卧,陆家嘴新景园三期,2000,http://sh.58.com/pinpaigongyu/29934899024719x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29881320180650x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30017048290348x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29946237304272x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30035776034618x.shtml
金杨新村 东方知音苑 3室主卧,东方知音苑,2000,http://sh.58.com/pinpaigongyu/30000611561803x.shtml
五角场 逗号公寓 1室1厅,五角场,1800,http://sh.58.com/pinpaigongyu/30058023407820x.shtml
北外滩 索纳特公寓外滩店 1室1厅,北外滩,1880,http://sh.58.com/pinpaigongyu/30036239303497x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
上海大学 葑润华庭 3室主卧,葑润华庭,1850,http://sh.58.com/pinpaigongyu/29771032326724x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29790644826824x.shtml
金桥 由度工坊 1室1厅,由度工坊,2000,http://sh.58.com/pinpaigongyu/29728543769676x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
高行 汇郡海棠苑 3室主卧,汇郡海棠苑,1700,http://sh.58.com/pinpaigongyu/29671264362832x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29847697711685x.shtml
松江老城 花园浜小区 4室主卧,花园浜小区,1538,http://sh.58.com/pinpaigongyu/29845074309166x.shtml
金杨新村 香山新村东南街坊 3室主卧,香山新村东南街坊,1760,http://sh.58.com/pinpaigongyu/29759712870343x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
金桥 正旺苑 3室次卧,正旺苑,1900,http://sh.58.com/pinpaigongyu/29536659364542x.shtml
洋泾 羽北小区 3室主卧,羽北小区,1980,http://sh.58.com/pinpaigongyu/29220943917246x.shtml
长阳路 凯兴苑 3室主卧,凯兴苑,2000,http://sh.58.com/pinpaigongyu/30045521307323x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
运光/复旦 文化花园 1室0厅,文化花园,1600,http://sh.58.com/pinpaigongyu/30034060380984x.shtml
松江大学城 保利西子湾 3室次卧,保利西子湾,1600,http://sh.58.com/pinpaigongyu/29991703311531x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30034398165707x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29884427578680x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
吴泾 虹梅新苑一期 3室次卧,虹梅新苑一期,1520,http://sh.58.com/pinpaigongyu/29900486609359x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
颛桥 北桥青年广场 1室1厅,北桥青年广场,1910,http://sh.58.com/pinpaigongyu/29403738757581x.shtml
七宝 索纳特大酒店公寓 3室主卧,七宝,1760,http://sh.58.com/pinpaigongyu/29992608309825x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29911866203723x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29967718693300x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29680711245130x.shtml
外高桥 森兰名轩 3室主卧,森兰名轩,2000,http://sh.58.com/pinpaigongyu/29815637003435x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
金杨新村 金桥都市花园 1室1厅,金桥都市花园,2000,http://sh.58.com/pinpaigongyu/29806617871032x.shtml
金桥 枣庄路118弄小 3室次卧,枣庄路118弄小,1800,http://sh.58.com/pinpaigongyu/29993162547130x.shtml
九亭 亭福大厦 1室1厅,亭福大厦,1980,http://sh.58.com/pinpaigongyu/29848643505219x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29903774612292x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/29873866442805x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29889162412613x.shtml
金桥 双桥小区 3室次卧,双桥小区,1700,http://sh.58.com/pinpaigongyu/29993071232449x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
春申 春申府邸 3室次卧,春申府邸,1980,http://sh.58.com/pinpaigongyu/29868552665802x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
金桥 由度工坊 1室1厅,由度工坊,2000,http://sh.58.com/pinpaigongyu/29728543769676x.shtml
微领地青年公寓 金桥 新金桥路社区,金桥,2000-2800,http://sh.58.com/pinpaigongyu/30003120864561x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
顾村 新顾村大家园A区 3室主卧,新顾村大家园A区,1500,http://sh.58.com/pinpaigongyu/29958461948989x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
松江老城 花园浜小区 4室主卧,花园浜小区,1538,http://sh.58.com/pinpaigongyu/29845074309166x.shtml
新桥 松江科技创业中心 5室1厅,松江科技创业中心,2000,http://sh.58.com/pinpaigongyu/29856398574909x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/30004401345993x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
高行 汇郡海棠苑 1室主卧,汇郡海棠苑,1500,http://sh.58.com/pinpaigongyu/29637906875464x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30016207513784x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30018519584832x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
金桥 爱法新都 2室主卧,爱法新都,1900,http://sh.58.com/pinpaigongyu/29373440554180x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29890013275851x.shtml
松江新城 文翔名苑 1室主卧,文翔名苑,1900,http://sh.58.com/pinpaigongyu/30026905898568x.shtml
杨行 天馨花园 1室1厅,天馨花园,1600,http://sh.58.com/pinpaigongyu/29845876556337x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
顾村 新顾村大家园A区 3室主卧,新顾村大家园A区,1500,http://sh.58.com/pinpaigongyu/29958461948989x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
松江老城 花园浜小区 4室主卧,花园浜小区,1538,http://sh.58.com/pinpaigongyu/29845074309166x.shtml
新桥 松江科技创业中心 5室1厅,松江科技创业中心,2000,http://sh.58.com/pinpaigongyu/29856398574909x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
漕河泾 华悦家园 1室主卧,华悦家园,2000,http://sh.58.com/pinpaigongyu/30011536780337x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
周浦 乐乎城市青年社区 1室1厅,周浦,1500,http://sh.58.com/pinpaigongyu/30013625616562x.shtml
颛桥 鑫都城柳岸人家 3室次卧,鑫都城柳岸人家,1655,http://sh.58.com/pinpaigongyu/29856653349444x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30046418139330x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29884862508595x.shtml
上海大学 和泰苑 1室1厅,和泰苑,1900,http://sh.58.com/pinpaigongyu/29948911208516x.shtml
金桥 东陆新村六街坊 3室主卧,东陆新村六街坊,1900,http://sh.58.com/pinpaigongyu/29762516929994x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
金桥 黄山一村 3室主卧,黄山一村,2000,http://sh.58.com/pinpaigongyu/29414941362484x.shtml
金桥 今达花园 3室主卧,今达花园,1880,http://sh.58.com/pinpaigongyu/29537023221935x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30045530200105x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/29881694055358x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
大场 彭浦农工商公共租 9室主卧,彭浦农工商公共租,1511,http://sh.58.com/pinpaigongyu/29840509007816x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
杨行 杨泰三村 3室主卧,杨泰三村,1500,http://sh.58.com/pinpaigongyu/29960310197569x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29812714120883x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
洞泾 百鸟苑 3室次卧,百鸟苑,1529,http://sh.58.com/pinpaigongyu/29845285831227x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
三林 翌佳青年公寓 1室1厅,三林,1580,http://sh.58.com/pinpaigongyu/29912309455417x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29758524292023x.shtml
七宝 索纳特 1室1厅,索纳特,1980,http://sh.58.com/pinpaigongyu/29994762526378x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30024761595338x.shtml
金桥 金泽苑 4室次卧,金泽苑,1750,http://sh.58.com/pinpaigongyu/29993191907012x.shtml
万里城 中环锦园 3室次卧,中环锦园,1919,http://sh.58.com/pinpaigongyu/30014803468466x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29885032352575x.shtml
金桥 东源名都 3室次卧,东源名都,1500,http://sh.58.com/pinpaigongyu/29771291132212x.shtml
九亭 索纳特连锁酒店公 1室0厅,索纳特连锁酒店公,1980,http://sh.58.com/pinpaigongyu/30002092181545x.shtml
金桥 云山路858号 2室次卧,云山路858号,1880,http://sh.58.com/pinpaigongyu/29550147206968x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
顾村 新顾村大家园C区 3室主卧,新顾村大家园C区,1600,http://sh.58.com/pinpaigongyu/29948544185386x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
嘉定新城 绿地卡米公社 7室主卧,绿地卡米公社,1838,http://sh.58.com/pinpaigongyu/29966599128370x.shtml
三林 翌佳青年公寓 1室1厅,三林,1580,http://sh.58.com/pinpaigongyu/29912309455417x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
嘉定新城 永盛公寓 7室1厅,嘉定新城,1908,http://sh.58.com/pinpaigongyu/29841535251267x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1580,http://sh.58.com/pinpaigongyu/29923712181193x.shtml
浦江 浦江宝邸 3室主卧,浦江宝邸,1502,http://sh.58.com/pinpaigongyu/29900471107771x.shtml
金桥 连城苑 3室主卧,连城苑,1860,http://sh.58.com/pinpaigongyu/29405649133890x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
川沙 新馨白领公寓川沙 1室1厅,川沙,1500,http://sh.58.com/pinpaigongyu/29825579005902x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/29885107092932x.shtml
陆家嘴 松山小区 3室1厅,松山小区,2000,http://sh.58.com/pinpaigongyu/29759827558860x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
金桥 碧云新天地 3室次卧,碧云新天地,2000,http://sh.58.com/pinpaigongyu/29547655292073x.shtml
金桥 黄山二村 3室主卧,黄山二村,2000,http://sh.58.com/pinpaigongyu/29923930415823x.shtml
外高桥 高桥东街名庭 1室1厅,高桥东街名庭,1500,http://sh.58.com/pinpaigongyu/29971832749882x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30045272830532x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
静安寺 铜仁小区 1室1厅,铜仁小区,2000,http://sh.58.com/pinpaigongyu/30015003554761x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
北桥区快 北桥地铁公寓出租 1室1厅,北桥区快,1500,http://sh.58.com/pinpaigongyu/29649170761003x.shtml
浦江 永康城浦晨雅苑 1室1厅,永康城浦晨雅苑,1800,http://sh.58.com/pinpaigongyu/29870490481716x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
嘉定新城 绿地卡米公社 8室1厅,绿地卡米公社,1928,http://sh.58.com/pinpaigongyu/29841209369657x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
洋泾 中新公寓 1室1厅,洋泾,1680,http://sh.58.com/pinpaigongyu/29946980728651x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1980,http://sh.58.com/pinpaigongyu/29859808861615x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30023589054543x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
金桥 伟业金锦苑二村 3室次卧,伟业金锦苑二村,1980,http://sh.58.com/pinpaigongyu/29768968282539x.shtml
七宝 索纳特大酒店公寓 1室1厅,七宝,1980,http://sh.58.com/pinpaigongyu/30000992114637x.shtml
金桥 伟莱家园 3室次卧,伟莱家园,1800,http://sh.58.com/pinpaigongyu/29901909374151x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
金桥 六荷苑小区 3室主卧,六荷苑小区,1860,http://sh.58.com/pinpaigongyu/29816062452279x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30034222993085x.shtml
洋泾 张杨南苑 3室次卧,张杨南苑,2000,http://sh.58.com/pinpaigongyu/29934730357298x.shtml
金杨新村 上泰花苑 3室主卧,上泰花苑,2000,http://sh.58.com/pinpaigongyu/29915348808243x.shtml
微领地青年公寓 浦江 林恒路门店,浦江,1990-2700,http://sh.58.com/pinpaigongyu/29981912121398x.shtml
上海大学 上大聚丰园 3室次卧,上大聚丰园,1500,http://sh.58.com/pinpaigongyu/29630409816127x.shtml
微领地青年公寓 金桥 金豫路门店,金桥,2000-3000,http://sh.58.com/pinpaigongyu/29978625848618x.shtml
浦江 翌佳青年公寓 1室1厅,浦江,1980,http://sh.58.com/pinpaigongyu/29859808861615x.shtml
上海大学 当代高邸 1室次卧,当代高邸,2000,http://sh.58.com/pinpaigongyu/29691766272834x.shtml
微领地青年公寓 金桥 锦绣东路门店,金桥,2000-2300,http://sh.58.com/pinpaigongyu/29827312877102x.shtml
上海大学 丰宝苑 3室次卧,丰宝苑,1500,http://sh.58.com/pinpaigongyu/29868508375368x.shtml
微领地青年公寓 金桥 金滇路店,金桥,2000-3600,http://sh.58.com/pinpaigongyu/29981677503275x.shtml
莘庄 新金山花园 3室次卧,新金山花园,1682,http://sh.58.com/pinpaigongyu/29841166549693x.shtml
高行 东源名都 4室次卧,东源名都,1818,http://sh.58.com/pinpaigongyu/29841509991858x.shtml
九亭 奥林匹克花园一期 1室1厅,奥林匹克花园一期,1980,http://sh.58.com/pinpaigongyu/30045121844651x.shtml
魔方公寓（上海） 松江大学城 松江大学城,松江大学城,1600-2000,http://sh.58.com/pinpaigongyu/29859817270196x.shtml
七宝 索纳特大酒店公寓 1室0厅,七宝,1980,http://sh.58.com/pinpaigongyu/30045823642412x.shtml
杨浦大桥 长阳路2330弄 3室主卧,长阳路2330弄,1999,http://sh.58.com/pinpaigongyu/29956622368068x.shtml
七宝 索纳特 1室1厅,索纳特,1980,http://sh.58.com/pinpaigongyu/29994762526378x.shtml
魔方公寓（上海） 金桥 上海杨高北路店,金桥,2000-2500,http://sh.58.com/pinpaigongyu/29823580963279x.shtml
